id,지점,상표,주소
38fecd15-7655-4184-8907-d1634b2c75ee,커피빈 코리아4호점,투썸플레이스,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,오슬로우 커피9호점,어벤더치커피,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,티타임6호점,카페 네스카페,서울동대문구
38fecd15-7655-4184-8907-d1634b2c75ee,빈스빈스6호점,발도스커피,부산중구
38fecd15-7655-4184-8907-d1634b2c75ee,서울앵무새2호점,공차,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,카페봄봄3호점,커피베이,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,테라로사 커피10호점,라떼떼커피,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,까치화방4호점,망티커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,라떼킹7호점,빽다방,부산연제구
38fecd15-7655-4184-8907-d1634b2c75ee,이디야6호점,크레이저커피,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,캔다방9호점,파란만잔,서울성북구
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스6호점,하이오커피,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,쮸커커피6호점,읍천리382,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,힘이나는 커피생활5호점,카페코지,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피2호점,까치화방,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,오슬로우 커피4호점,카페마마스,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰3호점,디초콜릿커피앤드,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,곰브라더스6호점,커피리브레,서울마포구
38fecd15-7655-4184-8907-d1634b2c75ee,압구정 볶는 커피4호점,어오케이커피,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,포트캔커피10호점,카페 엘가,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,테라커피3호점,카페봄봄,서울영등포구
38fecd15-7655-4184-8907-d1634b2c75ee,폴 바셋2호점,전광수 커피 하우스,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,프렌치 커피8호점,빈스앤베리즈,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페진리1호점,아이캔커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 드롭탑3호점,비트박스,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈커피8호점,반달커피,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,커피에반하다2호점,떼루와,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,크레이저커피3호점,서울앵무새,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰4호점,파란만잔,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,래드애플2호점,빽다방,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,프렌치 커피6호점,프렌치 커피,인천미추홀구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니6호점,핸즈커피,부산북구
38fecd15-7655-4184-8907-d1634b2c75ee,메가MGC커피9호점,카페 루앤비,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,비트박스9호점,일리카페,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,달리는커피4호점,파란만잔,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,하바나익스프레스10호점,커피볶는시골커피,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,가배두림5호점,하이즈커피,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,빽다방1호점,쿠카쿠,부산강서구
38fecd15-7655-4184-8907-d1634b2c75ee,메가MGC커피8호점,빽다방,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,아임일리터2호점,쮸커커피,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,까치화방1호점,토프레소,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업10호점,아임일리터,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,해리스카페5호점,카페게이트,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일리터1호점,COABOT,부산사하구
38fecd15-7655-4184-8907-d1634b2c75ee,압구정 볶는 커피10호점,만랩커피,대구군위군
38fecd15-7655-4184-8907-d1634b2c75ee,비엔나커피하우스2호점,그리다꿈,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,공차6호점,마시그레이,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,하바나익스프레스10호점,카페마마스,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,쮸커커피4호점,힘이나는 커피생활,서울성동구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피3호점,비엔나커피하우스,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,봉명동내커피7호점,바리스텔라,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,커피마마7호점,랑데자뷰,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,마노핀9호점,79파운야드,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,원유로 스페셜티7호점,K-CLASS COFFEE,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,마시그레이5호점,세라젬웰카페,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업9호점,하이즈커피,인천미추홀구
38fecd15-7655-4184-8907-d1634b2c75ee,자스민커피8호점,반달커피,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,하이즈커피4호점,꿀스커피,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,카페마마스3호점,하이즈커피,서울동대문구
38fecd15-7655-4184-8907-d1634b2c75ee,킹프레소6호점,요거프레소,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰5호점,커피베이,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,곰브라더스4호점,어벤더치커피,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,카페인중독2호점,빈스빈스,부산강서구
38fecd15-7655-4184-8907-d1634b2c75ee,서울앵무새10호점,감성커피,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰6호점,메가MGC커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,커피스트릿8호점,크로플각,서울마포구
38fecd15-7655-4184-8907-d1634b2c75ee,압구정 볶는 커피6호점,압구정 볶는 커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,베러먼데이커피4호점,커맨드커피,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,읍천리3826호점,카페 아모제,서울금천구
38fecd15-7655-4184-8907-d1634b2c75ee,로즈버드2호점,가배두림,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,라떼킹6호점,커피빈 코리아,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,엔제리너스 커피3호점,카페인중독,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,팬도로시8호점,일리카페,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,비트박스2호점,로즈버드,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,CNN Cafe1호점,카페 아모제,서울도봉구
38fecd15-7655-4184-8907-d1634b2c75ee,코페아커피9호점,테라로사 커피,부산남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페자스4호점,카페 네스카페,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 네스카페10호점,달리는커피,서울영등포구
38fecd15-7655-4184-8907-d1634b2c75ee,하바나익스프레스2호점,커피온리,서울강동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페희다5호점,그라찌에,대구군위군
38fecd15-7655-4184-8907-d1634b2c75ee,카페게이트2호점,티타임,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,원유로 스페셜티8호점,인카페,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,칠리노3호점,떼루와,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,K-CLASS COFFEE1호점,쓰리엑스라지커피,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,봉명동내커피7호점,티타임,인천미추홀구
38fecd15-7655-4184-8907-d1634b2c75ee,읍천리3829호점,아티제,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페마마스5호점,커피와 사람들,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,K-CLASS COFFEE4호점,전광수 커피 하우스,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,뜰커피9호점,Mr.Breeze,서울성동구
38fecd15-7655-4184-8907-d1634b2c75ee,주커피8호점,감성커피,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,마노핀3호점,공차,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,디초콜릿커피앤드6호점,우주라이크커피,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,크레이저커피5호점,아임일리터,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 드롭탑8호점,슬립리스 인 시애틀,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,달리는커피9호점,핸즈업,부산동구
38fecd15-7655-4184-8907-d1634b2c75ee,하삼동커피7호점,카페 드롭탑,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일리터6호점,더착한커피,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,달콤커피9호점,자스민커피,서울광진구
38fecd15-7655-4184-8907-d1634b2c75ee,오가다3호점,빈스빈스,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,타이거슈가5호점,압구정 볶는 커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피2호점,카페 네스카페,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,카페희다10호점,뉴욕보틀,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,카페베네8호점,날쌘카페,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,자스민커피10호점,커피리브레,부산서구
38fecd15-7655-4184-8907-d1634b2c75ee,Mr.Breeze2호점,토프레소,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,봉명동내커피5호점,잠바주스,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피1호점,베니샤프,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,커스텀커피2호점,반달커피,서울은평구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 스토리웨이9호점,읍천리382,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,라떼떼커피3호점,퐁치커피익스프레스,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,커피니9호점,텐퍼센트커피,부산동구
38fecd15-7655-4184-8907-d1634b2c75ee,커피리브레10호점,망티커피,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,요거프레소3호점,79파운야드,부산강서구
38fecd15-7655-4184-8907-d1634b2c75ee,감성커피1호점,전광수 커피 하우스,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업8호점,카페일분,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,두낫디스터브2호점,마시그레이,부산해운대구
38fecd15-7655-4184-8907-d1634b2c75ee,커피에반하다9호점,카페 루앤비,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,커피앤번4호점,카페코지,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,슈퍼커피1호점,매머드커피,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,쏘커피3호점,아티제,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,제로카페4호점,카페 에스파니,부산연제구
38fecd15-7655-4184-8907-d1634b2c75ee,와플반트6호점,가배두림,부산부산진구
38fecd15-7655-4184-8907-d1634b2c75ee,빈스앤베리즈1호점,카페봄봄,부산중구
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈커피3호점,1ll,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,커피베이3호점,카페디아떼,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,더치앤빈9호점,하이오커피,부산남구
38fecd15-7655-4184-8907-d1634b2c75ee,반달커피7호점,바빈스커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,날쌘카페5호점,비엔나커피하우스,부산중구
38fecd15-7655-4184-8907-d1634b2c75ee,커맨드커피9호점,슈퍼커피,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,카페자스9호점,퐁치커피익스프레스,부산연제구
38fecd15-7655-4184-8907-d1634b2c75ee,커피볶는시골커피8호점,가배두림,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 드롭탑10호점,카페코지,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,다빈치 커피5호점,슬립리스 인 시애틀,인천미추홀구
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스10호점,뉴욕보틀,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,우지커피1호점,포트캔커피,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,더카페8호점,꿀스커피,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,벤티프레소5호점,코페아커피,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,슈퍼커피9호점,어벤더치커피,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,컴포즈커피4호점,할리스,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,매머드커피2호점,그리다꿈,서울금천구
38fecd15-7655-4184-8907-d1634b2c75ee,아임일리터10호점,와이블랙,서울강동구
38fecd15-7655-4184-8907-d1634b2c75ee,CNN Cafe4호점,카페일분,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,랑데자뷰2호점,백억커피,서울종로구
38fecd15-7655-4184-8907-d1634b2c75ee,커스텀커피2호점,하바나익스프레스,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,팬도로시5호점,카페자스,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스10호점,1ll,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,테라로사 커피6호점,망티커피,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,커피리브레8호점,라떼킹,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,폴 바셋3호점,오가다,부산중구
38fecd15-7655-4184-8907-d1634b2c75ee,달콤커피6호점,1000cc커피,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 아모제10호점,투썸플레이스,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,아이캔커피4호점,포트캔커피,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피6호점,캔다방,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일분4호점,청솔로9,서울도봉구
38fecd15-7655-4184-8907-d1634b2c75ee,반달커피1호점,엔제리너스 커피,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,아티제10호점,카페인중독,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,커피니4호점,다빈치 커피,부산서구
38fecd15-7655-4184-8907-d1634b2c75ee,바리스텔라10호점,커핀그루나루,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,카페천국7호점,요거프레소,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,백억커피10호점,79파운야드,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,라떼킹10호점,테라커피,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페드로잉6호점,셀렉토커피,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업2호점,벌크커피,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,일리카페8호점,바리스텔라,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,카페0519호점,뜰커피,부산서구
38fecd15-7655-4184-8907-d1634b2c75ee,그라찌에4호점,카페게이트,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피8호점,사과당,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,꿀스커피9호점,봉명동내커피,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,텐퍼센트커피3호점,테라커피,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,프렌치 커피9호점,오가다,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,크레이저커피9호점,비트박스,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,카페천국7호점,캔다방,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,카페베네10호점,봉명동내커피,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,콩꼬물1호점,카페드로잉,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,감성커피8호점,원유로 스페셜티,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,포트캔커피3호점,우주라이크커피,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스9호점,달리는커피,부산강서구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니10호점,카페 네스카페,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,발도스커피6호점,빽다방,부산부산진구
38fecd15-7655-4184-8907-d1634b2c75ee,인카페1호점,스퀘어가든,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,타이거슈가9호점,그리다꿈,서울서초구
38fecd15-7655-4184-8907-d1634b2c75ee,더벤티1호점,카페 띠아모,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,비엔나커피하우스4호점,래드애플,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,커피볶는시골커피2호점,니어앤디어,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,구스토7호점,주커피,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,바나프레소5호점,와플반트,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,카페0511호점,테라로사 커피,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,날쌘카페2호점,커피앤번,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,일리카페4호점,래드애플,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피7호점,카페게이트,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,런던베이글뮤지엄10호점,베러먼데이커피,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페게이트9호점,카페 드롭탑,광주서구
38fecd15-7655-4184-8907-d1634b2c75ee,읍천리3825호점,셀렉토커피,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,힘이나는 커피생활2호점,커피마마,부산동래구
38fecd15-7655-4184-8907-d1634b2c75ee,슈퍼커피4호점,카페인중독,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,타이거슈가9호점,카페인중독,인천서해구
38fecd15-7655-4184-8907-d1634b2c75ee,망티커피5호점,킹프레소,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,원유로 스페셜티2호점,카페천국,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,크레이저커피8호점,제로카페,대구군위군
38fecd15-7655-4184-8907-d1634b2c75ee,카페0512호점,감성커피,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,오슬로우 커피7호점,요거프레소,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 스토리웨이5호점,빈스앤베리즈,부산북구
38fecd15-7655-4184-8907-d1634b2c75ee,쓰리엑스라지커피9호점,할리스,대구수성구
38fecd15-7655-4184-8907-d1634b2c75ee,바빈스커피1호점,포트캔커피,광주동구
38fecd15-7655-4184-8907-d1634b2c75ee,슬립리스 인 시애틀10호점,핸즈업,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,와이블랙8호점,해리스카페,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,더카페9호점,카페일분,부산해운대구
38fecd15-7655-4184-8907-d1634b2c75ee,와드커피3호점,카페일리터,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,바나프레소7호점,커피앤번,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,팬도로시2호점,가배두림,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 띠아모6호점,블루샥커피,인천영종구
38fecd15-7655-4184-8907-d1634b2c75ee,어오케이커피7호점,카페일분,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,떼루와8호점,와드커피,인천미추홀구
38fecd15-7655-4184-8907-d1634b2c75ee,카페희다7호점,시그니처1,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,마시그레이5호점,팬도로시,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,커피빈 코리아9호점,와이블랙,부산중구
38fecd15-7655-4184-8907-d1634b2c75ee,빈스빈스1호점,슬립리스 인 시애틀,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,할리스5호점,콩꼬물,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,셀렉토커피4호점,아마스빈,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,티타임7호점,달콤커피,부산영도구
38fecd15-7655-4184-8907-d1634b2c75ee,커피온리6호점,빈스앤베리즈,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,콩꼬물2호점,COABOT,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,쏘커피10호점,카페희다,서울강서구
38fecd15-7655-4184-8907-d1634b2c75ee,캔다방7호점,Mr.Breeze,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,퐁치커피익스프레스7호점,커피볶는시골커피,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,핸즈업7호점,크로플각,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,어오케이커피1호점,자스민커피,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,바리스텔라2호점,주커피,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,토프레소9호점,청솔로9,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,커피와 사람들5호점,오슬로우 커피,서울양천구
38fecd15-7655-4184-8907-d1634b2c75ee,퐁치커피익스프레스1호점,벌크커피,대구달성군
38fecd15-7655-4184-8907-d1634b2c75ee,파란만잔4호점,망티커피,서울강동구
38fecd15-7655-4184-8907-d1634b2c75ee,마노핀9호점,나인블럭,부산동구
38fecd15-7655-4184-8907-d1634b2c75ee,커스텀커피10호점,어벤더치커피,서울성동구
38fecd15-7655-4184-8907-d1634b2c75ee,더카페3호점,가배두림,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,이디야3호점,에이바우트커피,인천계양구
38fecd15-7655-4184-8907-d1634b2c75ee,블루샥커피4호점,우주라이크커피,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,폴 바셋5호점,빈스빈스,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,쮸커커피3호점,비트박스,대구중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페일분3호점,토프레소,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,하이오커피6호점,래드애플,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,벌크커피7호점,커스텀커피,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,카페베네7호점,코페아커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,카페희다1호점,제로카페,부산북구
38fecd15-7655-4184-8907-d1634b2c75ee,힘이나는 커피생활1호점,베러먼데이커피,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,노스커피2호점,어오케이커피,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 에스파니1호점,폴 바셋,부산해운대구
38fecd15-7655-4184-8907-d1634b2c75ee,카페드로잉1호점,아마스빈,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,커피마마6호점,아임일리터,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,퐁치커피익스프레스10호점,매머드커피,부산강서구
38fecd15-7655-4184-8907-d1634b2c75ee,그리다꿈1호점,에이바우트커피,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,케냐 에스프레소8호점,발도스커피,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피5호점,카페희다,대전중구
38fecd15-7655-4184-8907-d1634b2c75ee,바빈스커피9호점,빈스앤베리즈,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,벤티프레소1호점,디저트39,인천검단구
38fecd15-7655-4184-8907-d1634b2c75ee,에이바우트커피4호점,라떼떼커피,대구군위군
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스8호점,커피온리,부산사상구
38fecd15-7655-4184-8907-d1634b2c75ee,래드애플8호점,떼루와,광주남구
38fecd15-7655-4184-8907-d1634b2c75ee,발도스커피1호점,뜰커피,부산강서구
38fecd15-7655-4184-8907-d1634b2c75ee,와이블랙2호점,하이오커피,서울노원구
38fecd15-7655-4184-8907-d1634b2c75ee,아이캔커피2호점,읍천리382,대구서구
38fecd15-7655-4184-8907-d1634b2c75ee,더카페9호점,어오케이커피,인천부평구
38fecd15-7655-4184-8907-d1634b2c75ee,어오케이커피5호점,킹프레소,부산부산진구
38fecd15-7655-4184-8907-d1634b2c75ee,커피볶는시골커피3호점,서울앵무새,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,1ll5호점,터치카페,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,터치카페3호점,메가MGC커피,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,노스커피7호점,1ll,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,백억커피9호점,에이바우트커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,커피리브레10호점,래드애플,서울중구
38fecd15-7655-4184-8907-d1634b2c75ee,크로플각6호점,티타임,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,그라찌에1호점,쿠카쿠,대구동구
38fecd15-7655-4184-8907-d1634b2c75ee,오가다4호점,달리는커피,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,자스민커피10호점,프렌치 커피,서울중랑구
38fecd15-7655-4184-8907-d1634b2c75ee,베니샤프2호점,케냐 에스프레소,서울동대문구
38fecd15-7655-4184-8907-d1634b2c75ee,어벤더치커피10호점,노스커피,울산남구
38fecd15-7655-4184-8907-d1634b2c75ee,CNN Cafe6호점,우주라이크커피,울산북구
38fecd15-7655-4184-8907-d1634b2c75ee,메가MGC커피1호점,제로카페,대전서구
38fecd15-7655-4184-8907-d1634b2c75ee,커피리브레2호점,캔다방,대구달서구
38fecd15-7655-4184-8907-d1634b2c75ee,코페아커피3호점,더치앤빈,대구남구
38fecd15-7655-4184-8907-d1634b2c75ee,와이블랙8호점,카페 띠아모,서울서대문구
38fecd15-7655-4184-8907-d1634b2c75ee,투썸플레이스5호점,케냐 에스프레소,울산울주군
38fecd15-7655-4184-8907-d1634b2c75ee,커피빈 코리아8호점,1ll,대전대덕구
38fecd15-7655-4184-8907-d1634b2c75ee,바리스텔라3호점,티타임,대구군위군
38fecd15-7655-4184-8907-d1634b2c75ee,테라커피6호점,카페 아모제,인천재물포구
38fecd15-7655-4184-8907-d1634b2c75ee,해쉬커피5호점,망티커피,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,빽다방10호점,슈퍼커피,인천연수구
38fecd15-7655-4184-8907-d1634b2c75ee,토프레소2호점,카페 아모제,광주광산구
38fecd15-7655-4184-8907-d1634b2c75ee,가배두림9호점,바빈스커피,서울송파구
38fecd15-7655-4184-8907-d1634b2c75ee,날쌘카페8호점,와플반트,광주북구
38fecd15-7655-4184-8907-d1634b2c75ee,아틀리에 빈4호점,프렌치 커피,인천남동구
38fecd15-7655-4184-8907-d1634b2c75ee,커스텀커피10호점,빈스앤베리즈,울산중구
38fecd15-7655-4184-8907-d1634b2c75ee,이디야1호점,카페 띠아모,대전유성구
38fecd15-7655-4184-8907-d1634b2c75ee,떼루와7호점,메가MGC커피,대구북구
38fecd15-7655-4184-8907-d1634b2c75ee,제로카페4호점,하이오커피,울산동구
38fecd15-7655-4184-8907-d1634b2c75ee,아이캔커피10호점,CNN Cafe,대전동구
38fecd15-7655-4184-8907-d1634b2c75ee,카페 루앤비3호점,벤티프레소,인천계양구
